Review_id,Ratings,Dates,Date_Category,Heads,Texts,Flavor,Sweet,Lasting
87,5.0,4 months,3 months to 5 months ago,Icy Mint,The best vape ever. Shipping is super fast. Extremely satisfied with this product!!,5.0,5.0,4.0
88,4.0,4 months,3 months to 5 months ago,Tasty,The flavor is good. Always love chocolate milk but it has a cool minty effect that I’m not a huge fan of and was definitely not expecting.,5.0,3.0,3.0
89,5.0,4 months,3 months to 5 months ago,Apple ice,"I love this vape,",5.0,5.0,5.0
90,5.0,4 months,3 months to 5 months ago,Really good,Really good,4.0,3.0,5.0
91,5.0,4 months,3 months to 5 months ago,Always hits the same not joking,Never any issues always hits the same with the flavor and throat hit. I’ve Atleast had over 20 lucid airs in my life and it’s always good would recommend the icy mint if you’re a fan of mint!,5.0,3.0,5.0
92,5.0,4 months,3 months to 5 months ago,Best vape out there,My favorite has been Lucid Air for the longest. I will stick with this brand,5.0,3.0,5.0
93,5.0,4 months,3 months to 5 months ago,Aloe grape ice,Aloe grape ice is the best for me,5.0,5.0,4.0
94,1.0,4 months,3 months to 5 months ago,Not enough,Not really a fan of the taste…it’s not flavorful enough for me.,1.0,1.0,3.0
95,5.0,4 months,3 months to 5 months ago,Love it,Best vape I’ve tried,5.0,5.0,5.0
96,5.0,4 months,3 months to 5 months ago,👍🏻👍🏻👍🏻,👍🏻,4.0,4.0,4.0
97,5.0,4 months,3 months to 5 months ago,Review,Very good Vape. Hits all the time,5.0,5.0,5.0
98,4.0,4 months,3 months to 5 months ago,Watermelon Ice,Pretty good flavor but got tired of it pretty fast. Lasts super long. No dome from these really,4.0,3.0,5.0
99,5.0,4 months,3 months to 5 months ago,Aloe Grape,"So good, I feel like I can hit these forever because it's so smooth but doesn't really give you that dome high. Would mostly get it for the flavor.",5.0,4.0,5.0
100,5.0,4 months,3 months to 5 months ago,Lychee Ice,Flavor was pretty light but lasted really long. Barely get any dome from these though.,3.0,3.0,5.0
101,5.0,4 months,3 months to 5 months ago,favorite,honeydew ice & aloe grape ice is top notch,5.0,5.0,5.0
102,3.0,4 months,3 months to 5 months ago,Some leak,"This is actually my favriote one, sucks to have em leak and some just run the batteries down faster",5.0,5.0,3.0
103,5.0,5 months,5 months to 1 year ago,Was the same as you get in stores,"No complaints, and the shipping was pretty quick too",5.0,3.0,4.0
104,5.0,5 months,5 months to 1 year ago,Homb,Bussin,5.0,5.0,5.0
105,5.0,5 months,5 months to 1 year ago,Smooth,Smooth & Minty (:,5.0,4.0,2.0
106,5.0,5 months,5 months to 1 year ago,light tasting,good if you like vapes on the lighter side,4.0,3.0,5.0
107,5.0,5 months,5 months to 1 year ago,Blue Raspberry Lemonade,Long lasting & flavor is really good and tastes same up until the end. Not a lot of dome though,5.0,4.0,5.0
108,5.0,5 months,5 months to 1 year ago,Best I've used,I like my flavors to skew towards real flavors versus candied flavors and these Lucids are the best so far. I find the iciness to be just right on most flavors. Previous favorite was Honeydew Ice but over time the recipe seems to have changed for the worse. These still hit the smoothest and taste the best out of any others I've tried.,5.0,3.0,3.0
109,5.0,5 months,5 months to 1 year ago,Lucid air is the best 5000 puff out there,"Love it! It doesn’t have a nasty taste when it’s almost done
Like the flum",5.0,3.0,5.0
110,5.0,5 months,5 months to 1 year ago,Rechargeable,I love the flavor like the rechargeable Ability in a very quick delivery,5.0,5.0,5.0
111,5.0,5 months,5 months to 1 year ago,Grape Lucid Air,"Great flavor, long lasting",5.0,5.0,5.0
112,5.0,5 months,5 months to 1 year ago,Lucid Air R Icy Mint,"Long lasting with a great taste, mint is excellent for that perfect hit. My go to every time!!",5.0,5.0,5.0
113,5.0,5 months,5 months to 1 year ago,Love the flavor and that it is rechargeable.,I will order again. The price is $5 less that when purchasing from my local vape shop.,5.0,5.0,4.0
114,5.0,5 months,5 months to 1 year ago,The Best,"These have a strong taste and last long, highly recommended!",5.0,5.0,5.0
115,5.0,5 months,5 months to 1 year ago,Happy customer,Best disposable vape I’ve had,5.0,3.0,5.0
116,4.0,5 months,5 months to 1 year ago,Review,I got Aloe Grape and Icy Mint. They're great because you always get a consistent puff. looking forward to the release of the rechargeable grape vape.,4.0,3.0,4.0
117,5.0,5 months,5 months to 1 year ago,Lucid,It is the best ( I only like Blue Raspberry Lemonade and Rainbow sherbert),,,
118,3.0,5 months,5 months to 1 year ago,Not bad.,"Battery lasts a long time, it's among the larger batteries they have here. Don't love the draw in it.",,,
119,5.0,5 months,5 months to 1 year ago,Satisfied cust,💯 satisfaction,,,
120,5.0,5 months,5 months to 1 year ago,Pretty good,I like it good flavor,,,
121,5.0,5 months,5 months to 1 year ago,Great taste and a party favorite!,Been using Lucid Air for about a year now and it’s great! Feels good in the hand and taste great. Great for party gift with friends.,,,
122,5.0,5 months,5 months to 1 year ago,Best flavor,Lucid's have the best flavor,,,
123,5.0,5 months,5 months to 1 year ago,like,like,,,
124,5.0,6 months,5 months to 1 year ago,Review,Very smooth,,,
125,5.0,6 months,5 months to 1 year ago,Cool Mint & Lychee 🔥,"Would def recommend this if you’re on a trip or even home and don’t wanna go through charging, it def lasts til the end of its flavor! love this besides the SWFT disposable vape",,,
126,3.0,6 months,5 months to 1 year ago,Lucid air disposable vape,It didn't seem to last as long as it should have but I really liked it,,,
127,5.0,6 months,5 months to 1 year ago,One of the Ten Best Flavours Currently on the Market,"This actually tastes like chocolate! True, three menthe gives it a chocolate mint sensation. But it's incredibly smooth & pleasantly sweet, but more on the savory side of sweet, more like a dessert than a candy. As far as quality: the phrase on the box hasn't been wrong so far, the flavour has remained strong, refreshing, and chocolate-ey until the (un-re-chageable) battery dies. Which, for me, takes about three weeks (I have several pens going at once). This is one of the ones I can count on to taste good everytime I go to it. Never gets that salty in the back of your mouth taste. Love it!!!",,,
128,5.0,6 months,5 months to 1 year ago,Long lasting,Great flavor lasted almost 3 weeks for me and flavor was strong whole time,,,
129,2.0,6 months,5 months to 1 year ago,Lucid Air Mint,Not the best quality.,,,
130,5.0,6 months,5 months to 1 year ago,Choco Milk,"I'm obsessed. This one smells and tastes delicious, like, legitimately chocolatey! This is my second time around and I'm super pleased. I only wish this were rechargeable. I tried Krispie Treats too, which was not bad but tasted nothing like Rice Krispies, it actually was more... citrusy? Like gummi bears. Very bizarre. These last a good while too, even with me reaching for it constantly.",,,
131,5.0,6 months,5 months to 1 year ago,Good,Enjoyable and easy,,,
132,5.0,6 months,5 months to 1 year ago,Great Flavor,This one had great flavor and lasted me almost 4 days. Great for the price.,,,
133,4.0,6 months,5 months to 1 year ago,Good quality but mint can be hard,"Their mint flavor can be a lot, especially when you first open it. It almost gives you a brain freeze if you hit it too hard",,,
134,5.0,6 months,5 months to 1 year ago,Aloe grape ice is my go to pick,I have purchased hundreds of vapes ..well I have settled on lucid air aloe grape ice. I've tried every flavor of lucid air if you enjoy a sweet vape this one hits the spot. Flavor lasts till the last draw. I will and do recommend this to all of my vape friends.,,,
135,5.0,6 months,5 months to 1 year ago,Amazing product,"I vape daily in place of cigarettes, I tried several other brands and the flavor would die out after a few days. Lucid air has been my favorite since I’ve came across it. The flavor last until the battery dies out and this vape last for a significant amount of time.",,,
136,5.0,6 months,5 months to 1 year ago,Good stufff,Love the rechargeable,,,
137,5.0,6 months,5 months to 1 year ago,Get it!,The best vapes out there!,,,
138,5.0,6 months,5 months to 1 year ago,Smooth,The Johnny Walker Blues of vapes,,,
139,5.0,6 months,5 months to 1 year ago,#1 Choice,"This brand and style is my absolute favorite. Max hits, best flavors and a smooth filtered draw. Rainbow sherbet is my go to with raspberry lemonade a close second.",,,
140,3.0,6 months,5 months to 1 year ago,Honeydew ice,"Wasn’t a fan of this (very different draw/strength than my go-to elfbar). It’s really light, and more ice than honeydew. May be a good option for someone who wants a mild flavor.",,,
141,4.0,6 months,5 months to 1 year ago,Banana Favorite,Banana is my favorite but there’s never a good consistency with them. But still my favorite,,,
142,5.0,6 months,5 months to 1 year ago,Icy Mint 🐐🐐🐐,I’ve probably bought 50 of this these in the past 3 months,,,
143,5.0,6 months,5 months to 1 year ago,Great product,Like the brand and great flavor,,,
144,5.0,6 months,5 months to 1 year ago,Nice,It lasts for a week or more. Love it),,,
145,4.0,6 months,5 months to 1 year ago,It was ok,It was ok and not too bad,,,
146,2.0,6 months,5 months to 1 year ago,Harsh,Not sure if it was this specific flavor but the vape hit very harsh and did not give much of a head high.,,,
147,5.0,6 months,5 months to 1 year ago,My FAVE!,This disposable brand is my favorite! Hoping with the new upgrades there will be less defectives. Good pull and flavor!,,,
148,5.0,7 months,5 months to 1 year ago,lucid air,good,,,
149,2.0,7 months,5 months to 1 year ago,Not for me,"Great flavor, too strong. Had me coughing!",,,
150,5.0,7 months,5 months to 1 year ago,Very good,Very good,,,
151,5.0,7 months,5 months to 1 year ago,Mint,Hits hard and has a nice minty flavor,,,
152,4.0,7 months,5 months to 1 year ago,Will buy again,"Nice mouth piece, and flavor. Inhale and exhale is a little softer more subtle than I prefer but over all a nice vape.",,,
153,5.0,7 months,5 months to 1 year ago,Best,Brand is amazing,,,
154,4.0,7 months,5 months to 1 year ago,Hits hard and lasts a long time,"If you like really icy menthol flavors, their Icy Mint flavor will hit the spot. Hits harder than most tho. Lasted me a little over a week.",,,
155,5.0,7 months,5 months to 1 year ago,ICEYYYY,Lucids have been my go to ever since I tried it for the first time. The menthol is perfect. I used to smoke camel silvers and these most definitely provide almost the same amount but at the same time not losing its flavor. Blue raspberry lemonade.. I’ve always bought one every time I go for a haul,,,
156,5.0,7 months,5 months to 1 year ago,Good brand,Good good,,,
157,4.0,7 months,5 months to 1 year ago,Lucid,Good brand,,,
158,5.0,7 months,5 months to 1 year ago,Lucid,This brand is dependable,,,
159,5.0,7 months,5 months to 1 year ago,Lucid Type,Favorite flavor.,,,
160,5.0,7 months,5 months to 1 year ago,Good flavors,"Good flavors, lots of juice no complaints would buy again.",,,
161,5.0,7 months,5 months to 1 year ago,My go-to vape,Hits just right. Some flavors are better than others. Any ice flavor is extra icy so be ready for that.,,,
162,5.0,7 months,5 months to 1 year ago,I got the menthol,I really like the menthol one on this a nice strong menthol just how i like it,,,
163,5.0,8 months,5 months to 1 year ago,yummm,"my favorite!! so tasty, last for long time!!",,,
164,5.0,8 months,5 months to 1 year ago,Recommended,Very tasteful and relaxing,,,
165,5.0,8 months,5 months to 1 year ago,Good brand good price,"Some formulation are kinda similar but when u find a good one, stick to it ;)",,,
166,5.0,8 months,5 months to 1 year ago,Great product,These are some of the best disposables I have used. Highly recommend!,,,
167,5.0,9 months,5 months to 1 year ago,Great,Real good melon flavor,,,
168,5.0,9 months,5 months to 1 year ago,Great vape,"Nice, long lasting flavor",,,
169,5.0,9 months,5 months to 1 year ago,Great Taste and Smooth,Great Taste and Smooth,,,
170,4.0,9 months,5 months to 1 year ago,Decent vape,For the price it’s not bad but I feel like it doesn’t vape like an ice vape flavor is great but wish it had that fresh ice ending to it.,,,
171,5.0,9 months,5 months to 1 year ago,one of the best,I have tired alot of disposable vape. when I tried this brand I love it so much.,,,
172,5.0,9 months,5 months to 1 year ago,??? Not sure what you mean. But it was good,It was good,,,
173,5.0,9 months,5 months to 1 year ago,Good product,Super smooth,,,
174,3.0,9 months,5 months to 1 year ago,Liquid leaking,Some vape liquid leaking,,,
175,4.0,10 months,5 months to 1 year ago,lucid air,pretty good for the price,,,
176,5.0,10 months,5 months to 1 year ago,Amazing smooth flavor,This is soooo smooth and the flavor is great!! Highly recommend it. The only thing is I wished the design was smaller. It's pretty big and bulky,,,
177,4.0,10 months,5 months to 1 year ago,Lucid air,"The flavor was okay, didn’t taste it after a day after using it.",,,
178,5.0,10 months,5 months to 1 year ago,Lucid air is bomb,"The flavor is soooo smooth seriously. Great, smooth hits!",,,
179,5.0,10 months,5 months to 1 year ago,Great smoke and great high,Best bang for buck vape. Hits smooth and lots of smoke.,,,
180,5.0,11 months,5 months to 1 year ago,Love it,By far my most favorite flavor is the blue raspberry ice 😌,,,
181,5.0,11 months,5 months to 1 year ago,Favorite flavors,"Tried many different disposables but so far Lucid are my favorite.
Aloe grape definitely a must",,,
182,5.0,11 months,5 months to 1 year ago,Aloe grape,No defect cool flavor,,,
183,5.0,11 months,5 months to 1 year ago,Great vape,Great device and flavor,,,
184,5.0,11 months,5 months to 1 year ago,Good one.,So good!,,,
185,4.0,11 months,5 months to 1 year ago,Good,Vape last a long time and the flavor Rainbow Sherbet 🔥🔥🔥,,,
186,5.0,11 months,5 months to 1 year ago,Watermelon,"Sweet watermelon, strong mint but hits very smooth",,,
187,5.0,11 months,5 months to 1 year ago,Great product,I like the flavor but personally mint still my favorite,,,
188,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
189,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
190,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
191,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
192,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
193,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
194,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
195,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
196,5.0,11 months,5 months to 1 year ago,Great,Best disposable,,,
197,5.0,11 months,5 months to 1 year ago,Very good,Best disposables,,,
198,5.0,11 months,5 months to 1 year ago,Very good,Best disposables,,,
199,5.0,11 months,5 months to 1 year ago,Good,Decent,,,
200,5.0,11 months,5 months to 1 year ago,Taste good,Good flavor if you like aloe grape,,,
201,5.0,11 months,5 months to 1 year ago,Switching brands,Great flavor and lasts very long. Will be my preferred brand now,,,
202,5.0,11 months,5 months to 1 year ago,Great Taste,"Was looking for a different mint vape, and this one was great",,,
203,4.0,11 months,5 months to 1 year ago,peach ice LUCID.,yo. this was one of my first lucids... it was pretty good not gonna lie but... BUT....... honeydew. honeydew man. thats THE LUCID FLAVOR. honeydew and uh WATERMELON. peach is good too.. if u like peaches i guess. yep.,,,
204,3.0,11 months,5 months to 1 year ago,banana ice lucid,"aight.. i usually like most of the lucid flavors. this one is DECENT, not good, not bad. but an experience. it just tastes like... a banana.",,,
205,3.0,11 months,5 months to 1 year ago,aloe grape,decent .. get it if u like aloe grape.,,,
206,5.0,11 months,5 months to 1 year ago,watermelon lucdi,yo.. next to honeydew is the watermelon. HONEYDEW #1 WATERMELON #2. My top 2 LUCID FLAVORS. its lit. get it. u wont regert,,,
207,4.0,11 months,5 months to 1 year ago,lucid air,great flavor. good. cool. but honeydew is better.,,,
208,5.0,11 months,5 months to 1 year ago,Very nice and mild,I like it when the flavors aren't too overwhelming and this one fits the bill. Not to fake or perfume-like.,,,
209,5.0,12 months,5 months to 1 year ago,Love it,Every hit is like the first as they say and it’s true.. I’ve only had a problem twice where it was leaking or tasted burnt but the employee was cool about swapping it out for any kind of malfunction. That’s why I always check products before leaving the smoke shop!,,,
210,5.0,12 months,5 months to 1 year ago,Best vape,"Favorite disposable vape, rainbow sherbet is the best! Order monthly.",,,
211,5.0,12 months,5 months to 1 year ago,good product,Lucid air was amazing and customer service easy to approach. They even replaced the defective products right away.,,,
212,5.0,12 months,5 months to 1 year ago,Great flavor,One of the best vape I have ever tried so far,,,
213,5.0,12 months,5 months to 1 year ago,Excellent,Professional rep,,,
214,5.0,12 months,5 months to 1 year ago,Good flavor,Bought more than once; will buy again,,,
215,5.0,12 months,5 months to 1 year ago,My fave,"I love this is the best, but it ends fast....",,,
216,5.0,12 months,5 months to 1 year ago,Awesome Vape,My new favorite Vape!,,,
217,5.0,12 months,5 months to 1 year ago,Lucid Mint are my go-tos,"If you’re a menthol lover, you’re gonna love Lucid.
I tried many others from brands such as Flum, Maxx and the list goes on.
Hits like the first time, every time.",,,
218,4.0,1 year,Less than 2 months,Awesome flavor,This had such good flavor,,,
219,5.0,1 year,Less than 2 months,This device last a long time!,The Lucid Air is one of the few devices that last more than 2 weeks. Great flow and pull as well.,,,
220,5.0,1 year,Less than 2 months,Bomb,Great flavor and lasts long,,,
221,5.0,1 year,Less than 2 months,Great service,This is my favorite pod system. Aloe grape is delicious. Service was amazing as always,,,
222,5.0,1 year,Less than 2 months,From anhminh dang,Good product 👍,,,
223,5.0,1 year,Less than 2 months,Lucid Air Disposable,Fire BOMB try it you won’t be disappointed!!! Enough said!!,,,
224,5.0,1 year,Less than 2 months,Lucid Air Vape,Love it love it!!! Best flavor no after taste last long flavor stays till the last puff!! Lucid you have my vote hands down!!!,,,
225,5.0,1 year,Less than 2 months,Lucid Vape,I absolutely love these vapes BEST DISPOSABLE hands down flavor stays from beginning to end an you can’t beat the price for 5000 puffs!!!,,,
226,5.0,1 year,Less than 2 months,Solid,Lucid products are great,,,
227,5.0,1 year,Less than 2 months,Solid,Lucid Rocks!,,,
228,5.0,1 year,Less than 2 months,Amazing!,Would reccomend,,,
229,5.0,1 year,Less than 2 months,Great,All Lucid Products are solid!,,,
230,5.0,1 year,Less than 2 months,Last a long time!,True to the Advertisement!,,,
231,5.0,1 year,Less than 2 months,One of the best!,"I’ve never had a device that was this good, this is literally on a different level 🔥",,,
232,5.0,1 year,Less than 2 months,Awesome,Last long time..I like it,,,
