Review_id,Ratings,Heads,Texts,Flavor,Sweet,Lasting
1,5.0,Best Flavor,very refreshing and long-lasting,5.0,5.0,5.0
2,5.0,Fantastic!,Great disposable device. Smooth hits and lasts forever!,5.0,4.0,5.0
3,5.0,Icy mint,Great flavor and shipping was really fast. Highly recommended.,5.0,2.0,4.0
4,5.0,Yes.,"This vape is so good I got the grape and love it. It does not make you want to gag.
It is smooth going down another I will be ordering again.",5.0,5.0,5.0
5,5.0,Icy mint lucid,Good mix with almost everything. Very smooth,5.0,1.0,5.0
6,5.0,Vapes,Best vapes I've ordered,5.0,5.0,5.0
7,5.0,Really good menthol vape,It’s menthol vaping done right.,5.0,1.0,5.0
8,5.0,Happy with this product,Very good!,5.0,4.0,4.0
9,5.0,Lucid Air Icy Mint,I've smoked various things for years but this one is THE BEST!,5.0,5.0,5.0
10,5.0,Awesome flavor!!,Great and fast delivery!,5.0,5.0,5.0
11,5.0,Love it,"Great taste, long lasting & great price",5.0,5.0,5.0
12,5.0,Love the taste,I wish this was a little less sweet but it is definitely better than other mints I’ve tried. The others taste like candy which is not what I’m looking for. This one does the job.,5.0,4.0,5.0
13,5.0,Very good,"Consistent flavor, whatever I pick to try.",5.0,4.0,5.0
14,5.0,Awesome Stuff!!,My favorite flavor! Love Huff & Puffers!,5.0,5.0,5.0
15,5.0,Surprisingly nice,Has no nic but I enjoyed it,4.0,4.0,4.0
16,5.0,Best vape ever!,So relaxing but not sickening.,5.0,5.0,5.0
17,5.0,Great taste long lasting.,One of the few disposables I’ve found that are long lasting and have a great taste.,5.0,5.0,5.0
18,5.0,Love it,So good try out the flavors,5.0,5.0,5.0
19,5.0,Good,Love almost all the flavors taste delicious,5.0,5.0,5.0
20,5.0,Great,My favorite brand,5.0,5.0,5.0
21,5.0,Good,Long lasting taste like 🍬,5.0,5.0,5.0
22,5.0,Lucid Air Nicotine,Happy with my order,4.0,4.0,4.0
23,3.0,Tastes great but flow is not to my liking,"The banana ice tastes just like how I would expect it to - like a refreshing and cold banana dessert. No problems at all with flavor or how long it lasts, but I didn't like the airflow. It feels like I have to ""drag"" much harder than with other products, and I had to stop using it before it was finished because the process of dragging was actually giving me stomach pain.",5.0,5.0,5.0
24,5.0,Boss,Good,4.0,4.0,4.0
25,5.0,Rainbow Sherbet,Great quality I have bought 8 and I only received 1 defective one but it’s better compared to other stores.,5.0,4.0,3.0
26,5.0,Yummy!!,Super yummy the whole time!,5.0,5.0,5.0
27,4.0,Grape 🍇,Grape 🍇 is good too. Easy to charge and not too sweet vape,4.0,3.0,5.0
28,3.0,Grape Aloe Ice,"Nice flavor at first. Sweet, but not a lot of menthol. Flavor didn't last long, and neither did the vape. The Icy Mint flavor is a 100 times better than this flavor.",3.0,3.0,3.0
29,5.0,Love it,"Perfect flavor if you like a bit sweet and minty. 5,000 puffs usually last me 5 days and I puff a lot lol",5.0,3.0,5.0
30,5.0,A++,A++,5.0,5.0,5.0
31,5.0,Great flavor!,This one tastes great!,5.0,4.0,5.0
32,1.0,Not Satisfied,"Not what I expected, lacks in flavor and menthol. I bought two so I’m not sure what to do with the other.",1.0,1.0,3.0
33,5.0,These are great,Glad I found your website easy order and quick shipping!!!,5.0,4.0,4.0
34,5.0,👍👍,"I thought it was rechargeable. But, it did well.
I would again.",5.0,5.0,4.0
35,5.0,Review of Lucid Air products,"This is an excellent product, long lasting, great flavor, really like Lucid Air! My favorite are Apple and Grape.",5.0,5.0,5.0
36,5.0,So flavorful!,Fav!,5.0,5.0,5.0
37,1.0,Not a fan,Air flow is too resistant flavor is mid..,2.0,2.0,2.0
38,5.0,Love it.,"Great flavor vape, one of my favorites.",5.0,5.0,5.0
39,3.0,Thin smoke,Doesn't hit the same as a fresh elf bar. But very minty. The battery dies quickly. I'd say this is like a weaker daze bar.,4.0,4.0,3.0
40,5.0,Lucid Vale,I enjoyed it.,5.0,5.0,5.0
41,3.0,Alright,"Okay flavor, didn’t last very long.",2.0,2.0,2.0
42,5.0,Good,Good smooth taste,4.0,3.0,4.0
43,5.0,Long lasting,Enjoyable and long lasting..will purchase again,5.0,3.0,5.0
44,5.0,Lucid Air Disposable - Icy Mint,One of my favorites! Long lasting & great mint flavor!! I love this brand!,5.0,2.0,5.0
45,5.0,Flavor,Long lasting flavor. My go to mint vape.,5.0,5.0,5.0
46,5.0,Best on the market,"California just banned the sales of flavored vapes in smoke shops but huff and puffers have a great wide variety of selections with fast shipping . Will be offing again very soon
.",5.0,4.0,5.0
47,5.0,Rainbow sherbet flavor,This flavor never gets old! Huffs and puffs has been amazing with fast shipping and great customer service 🥰,5.0,4.0,5.0
48,4.0,Lucid,Flavors were ok got the sherbert flavor one.,3.0,3.0,3.0
49,5.0,One of my favs,I think they would last longer with rechargeable batteries but the hit is stronger than most.,5.0,5.0,4.0
50,5.0,Amazing quality,I got the banana ice it’s my favorite,4.0,4.0,3.0
51,4.0,Not too bad,"At first I wasn't too sure about this one because I thought there was a bit of an after taste. After a few hits, though I didn't notice it and did enjoy it.",4.0,3.0,4.0
52,5.0,Lucid air,I like lucid air + because it lasts long and icy mint tastes great,5.0,3.0,4.0
53,4.0,Lucid Air,"Flavor used to be better, it now seems muted",3.0,4.0,4.0
54,5.0,LOVE,Lasted me such a long time!,5.0,3.0,5.0
55,2.0,Did not care for,I was disappointed with flavor and quality,2.0,1.0,1.0
